תאריך,שם ירק,סוג א,מובחר
13/2/2013,קולורבי,3.6,4
13/2/2013,שעועית ירוקה,14,15
13/2/2013,לוף,11,
13/2/2013,בצל ירוק,5,5.5
13/2/2013,תירס באריזה קמעונאית,13,14
13/2/2013,ארטישוק,12,
12/2/2013,עגבניות חממה ,2.6,3
12/2/2013,עגבניות באשכולות ,2.6,3
12/2/2013,עגבניות שרי באשכולות,6.8,7.2
12/2/2013,"תפוא""ד שקים",2.6,2.8
12/2/2013,"תפוא""ד באריזה קמעונאית",3.1,3.3
12/2/2013,"תפוא""ד באריזה קמעונאית לבן איכות מעולה",3.7,3.9
12/2/2013,"תפוא""ד אדום בשקים",3.2,3.4
12/2/2013,"תפוא""ד אדום באריזה קמעונאית",3.6,3.8
12/2/2013,"תפוא""ד אדום באריזה קמעונאית איכות מעולה",4.2,4.4
12/2/2013,גזר בשקים,2,2.2
12/2/2013,גזר באריזה קמעונאית,2,2.4
12/2/2013,בצל אדום,6.2,6.5
12/2/2013,בצל בית אלפא,4.4,4.8
12/2/2013,שום,16,17
12/2/2013,פלפל קליפורני,5.4,5.8
12/2/2013,פלפל בהיר,6.6,7
12/2/2013,פלפל אדום איכות מעולה,6.2,6.6
12/2/2013,פלפל צהוב חממה,6,6.4
12/2/2013,פלפל כתום,6.6,7
12/2/2013,פלפל חריף,3.2,3.6
12/2/2013,חצילים,2.5,3
12/2/2013,חציל חממה ,4.8,5.2
12/2/2013,מלפפון חממה ,4.7,
12/2/2013,כרוב לבן,1.7,
12/2/2013,כרוב אדום,2.8,
12/2/2013,שומר,2,2.4
12/2/2013,כרובית,2.4,2.6
12/2/2013,קישואים,3.6,4
12/2/2013,חסה 8 יחידות,22,24
12/2/2013,מילון גליה מעולה,9.2,9.5
12/2/2013,צנון,2.4,2.8
12/2/2013,סלק,4,
12/2/2013,לפת איכות מעולה,3.6,4
12/2/2013,דלעת,3.7,4
12/2/2013,דלורית,4.4,4.8
12/2/2013,בטטות,5,5.5
12/2/2013,בטטות איכות מעולה,8.4,8.8
12/2/2013,ברוקולי באריזה קמעונאית,6.4,
12/2/2013,קולורבי,4,4.4
12/2/2013,שעועית ירוקה,14,15
12/2/2013,לוף,11,
12/2/2013,בצל ירוק,5,5.5
12/2/2013,תירס באריזה קמעונאית,13,14
12/2/2013,ארטישוק,12,
11/2/2013,עגבניות חממה ,2.6,3
11/2/2013,עגבניות באשכולות ,3,3.4
11/2/2013,עגבניות שרי באשכולות,6.8,7.2
11/2/2013,"תפוא""ד שקים",2.6,2.8
11/2/2013,"תפוא""ד באריזה קמעונאית",3.1,3.3
11/2/2013,"תפוא""ד באריזה קמעונאית לבן איכות מעולה",3.7,3.9
11/2/2013,"תפוא""ד אדום בשקים",3.2,3.4
11/2/2013,"תפוא""ד אדום באריזה קמעונאית",3.6,3.8
11/2/2013,"תפוא""ד אדום באריזה קמעונאית איכות מעולה",4.2,4.4
11/2/2013,גזר בשקים,2,2.2
11/2/2013,גזר באריזה קמעונאית,2,2.4
11/2/2013,בצל אדום,6.2,6.5
11/2/2013,בצל בית אלפא,4.4,4.8
11/2/2013,שום,16,17
11/2/2013,פלפל קליפורני,5.4,5.8
11/2/2013,פלפל בהיר,6.6,7
11/2/2013,פלפל אדום איכות מעולה,6,6.4
11/2/2013,פלפל צהוב חממה,6,6.4
11/2/2013,פלפל כתום,6.6,7
11/2/2013,פלפל חריף,3.2,3.6
11/2/2013,חצילים,3,3.5
11/2/2013,חציל חממה ,4.5,5
11/2/2013,מלפפון חממה ,4.5,
11/2/2013,כרוב לבן,1.8,
11/2/2013,כרוב אדום,2.8,
11/2/2013,שומר,2,2.4
11/2/2013,כרובית,2.6,3
11/2/2013,קישואים,4,4.2
11/2/2013,חסה 8 יחידות,22,24
11/2/2013,מילון גליה מעולה,9.2,9.5
11/2/2013,צנון,2.4,2.8
11/2/2013,סלק,4,
11/2/2013,לפת איכות מעולה,3.6,4
11/2/2013,דלעת,3.7,4
11/2/2013,דלורית,4.4,4.8
11/2/2013,בטטות,5,5.5
11/2/2013,בטטות איכות מעולה,8.4,8.8
11/2/2013,ברוקולי באריזה קמעונאית,6.4,
11/2/2013,קולורבי,4,4.4
11/2/2013,שעועית ירוקה,14,15
11/2/2013,לוף,10.5,
11/2/2013,בצל ירוק,5.4,5.8
11/2/2013,תירס באריזה קמעונאית,13,14
11/2/2013,ארטישוק,12,
10/2/2013,עגבניות חממה ,2.6,3
10/2/2013,עגבניות באשכולות ,3.4,3.8
10/2/2013,עגבניות שרי באשכולות,6.8,7.2
10/2/2013,"תפוא""ד שקים",2.7,2.9
10/2/2013,"תפוא""ד באריזה קמעונאית",3.1,3.3
10/2/2013,"תפוא""ד באריזה קמעונאית לבן איכות מעולה",3.7,3.9
10/2/2013,"תפוא""ד אדום בשקים",3.2,3.4
10/2/2013,"תפוא""ד אדום באריזה קמעונאית",3.6,3.8
10/2/2013,"תפוא""ד אדום באריזה קמעונאית איכות מעולה",4.2,4.4
10/2/2013,גזר בשקים,2,2.2
10/2/2013,גזר באריזה קמעונאית,2,2.4
10/2/2013,בצל אדום,6.2,6.5
10/2/2013,בצל בית אלפא,4.4,4.8
10/2/2013,שום,16,17
10/2/2013,פלפל קליפורני,5.4,5.8
10/2/2013,פלפל בהיר,6.6,7
10/2/2013,פלפל אדום איכות מעולה,6,6.4
10/2/2013,פלפל צהוב חממה,6,6.4
10/2/2013,פלפל כתום,6.6,7
10/2/2013,פלפל חריף,3.2,3.6
10/2/2013,חצילים,3,3.5
10/2/2013,חציל חממה ,4.5,5
10/2/2013,מלפפון חממה ,4.5,
10/2/2013,כרוב לבן,1.9,
10/2/2013,כרוב אדום,3,
10/2/2013,שומר,2.4,2.6
10/2/2013,כרובית,3,3.2
10/2/2013,קישואים,4.4,4.8
10/2/2013,חסה 8 יחידות,24,26
10/2/2013,מילון גליה מעולה,9.2,9.5
10/2/2013,צנון,2.4,2.8
10/2/2013,סלק,4,
10/2/2013,לפת איכות מעולה,3.6,4
10/2/2013,דלעת,3.7,4
10/2/2013,דלורית,4.4,4.8
10/2/2013,בטטות,5,5.5
10/2/2013,בטטות איכות מעולה,8.4,8.8
10/2/2013,ברוקולי באריזה קמעונאית,6.4,
10/2/2013,קולורבי,4.6,5
10/2/2013,שעועית ירוקה,12,14
10/2/2013,לוף,11,
10/2/2013,בצל ירוק,5.8,6.2
10/2/2013,תירס באריזה קמעונאית,8,8.2
10/2/2013,ארטישוק,12,
7/2/2013,עגבניות חממה ,2.6,3
7/2/2013,עגבניות באשכולות ,3.4,3.8
7/2/2013,עגבניות שרי באשכולות,6.8,7.2
7/2/2013,"תפוא""ד שקים",2.7,2.9
7/2/2013,"תפוא""ד באריזה קמעונאית",3.1,3.3
7/2/2013,"תפוא""ד באריזה קמעונאית לבן איכות מעולה",3.7,3.9
7/2/2013,"תפוא""ד אדום בשקים",3.2,3.4
7/2/2013,"תפוא""ד אדום באריזה קמעונאית",3.6,3.8
7/2/2013,"תפוא""ד אדום באריזה קמעונאית איכות מעולה",4.2,4.4
7/2/2013,גזר בשקים,2,2.2
7/2/2013,גזר באריזה קמעונאית,2,2.4
7/2/2013,בצל אדום,6.2,6.5
7/2/2013,בצל בית אלפא,4.2,4.6
7/2/2013,שום,16,17
7/2/2013,פלפל קליפורני,5.8,6.2
7/2/2013,פלפל בהיר,7.4,7.8
7/2/2013,פלפל אדום איכות מעולה,6,6.4
7/2/2013,פלפל צהוב חממה,6,6.4
7/2/2013,פלפל כתום,7,7.4
7/2/2013,פלפל חריף,3.2,3.6
7/2/2013,חצילים,3,3.5
7/2/2013,חציל חממה ,4.5,5
7/2/2013,מלפפון חממה ,6,
7/2/2013,כרוב לבן,2,
7/2/2013,כרוב אדום,3,
7/2/2013,שומר,2.4,2.6
7/2/2013,כרובית,3.6,4
7/2/2013,קישואים,5.2,5.5
7/2/2013,חסה 8 יחידות,24,26
7/2/2013,מילון גליה מעולה,9.2,9.5
7/2/2013,צנון,2.8,3.2
7/2/2013,סלק,4.2,
7/2/2013,לפת איכות מעולה,3.6,4
7/2/2013,דלעת,3.7,4
7/2/2013,דלורית,4.4,4.8
7/2/2013,בטטות,5,5.5
7/2/2013,בטטות איכות מעולה,8.4,8.8
7/2/2013,ברוקולי באריזה קמעונאית,6.4,
7/2/2013,קולורבי,5,5.4
7/2/2013,שעועית ירוקה,12,14
7/2/2013,לוף,11,
7/2/2013,בצל ירוק,6.8,7.2
7/2/2013,תירס באריזה קמעונאית,8,8.2
7/2/2013,ארטישוק,11,
6/2/2013,עגבניות חממה ,2.6,3
6/2/2013,עגבניות באשכולות ,3.2,3.6
6/2/2013,עגבניות שרי באשכולות,6.8,7.2
6/2/2013,"תפוא""ד שקים",2.7,2.9
6/2/2013,"תפוא""ד באריזה קמעונאית",3.1,3.3
6/2/2013,"תפוא""ד באריזה קמעונאית לבן איכות מעולה",3.7,3.9
6/2/2013,"תפוא""ד אדום בשקים",3.2,3.4
6/2/2013,"תפוא""ד אדום באריזה קמעונאית",3.6,3.8
6/2/2013,"תפוא""ד אדום באריזה קמעונאית איכות מעולה",4.2,4.4
6/2/2013,גזר בשקים,2,2.2
6/2/2013,גזר באריזה קמעונאית,2,2.4
6/2/2013,בצל אדום,6,6.5
6/2/2013,בצל בית אלפא,4,4.4
6/2/2013,שום,16,
6/2/2013,פלפל קליפורני,5.8,6.2
6/2/2013,פלפל בהיר,7.4,7.8
6/2/2013,פלפל אדום איכות מעולה,6,6.4
6/2/2013,פלפל צהוב חממה,6,6.4
6/2/2013,פלפל כתום,6,6.4
6/2/2013,פלפל חריף,3.3,3.6
6/2/2013,חצילים,3,3.5
6/2/2013,חציל חממה ,4.5,5
6/2/2013,מלפפון חממה ,6,
6/2/2013,כרוב לבן,2.2,
6/2/2013,כרוב אדום,3.4,
6/2/2013,שומר,2.6,3
6/2/2013,כרובית,2.5,2.8
6/2/2013,קישואים,5.2,5.5
6/2/2013,חסה 8 יחידות,24,26
6/2/2013,מילון גליה מעולה,8.8,9
6/2/2013,צנון,2.8,3.2
6/2/2013,סלק,4.2,
6/2/2013,לפת איכות מעולה,3.6,4
6/2/2013,דלעת,3.6,4
6/2/2013,דלורית,4.4,4.6
6/2/2013,בטטות,5,5.5
6/2/2013,בטטות איכות מעולה,8.4,8.8
6/2/2013,ברוקולי באריזה קמעונאית,6.4,
6/2/2013,קולורבי,5.8,6
6/2/2013,שעועית ירוקה,12,14
6/2/2013,לוף,11,
6/2/2013,בצל ירוק,7.4,7.8
6/2/2013,תירס באריזה קמעונאית,8,8.2
6/2/2013,ארטישוק,11,
5/2/2013,עגבניות חממה ,3,3.5
5/2/2013,עגבניות באשכולות ,3.2,3.6
5/2/2013,עגבניות שרי באשכולות,7,8
5/2/2013,"תפוא""ד שקים",2.7,2.9
5/2/2013,"תפוא""ד באריזה קמעונאית",3.1,3.3
5/2/2013,"תפוא""ד באריזה קמעונאית לבן איכות מעולה",3.7,3.9
5/2/2013,"תפוא""ד אדום בשקים",3.2,3.4
5/2/2013,"תפוא""ד אדום באריזה קמעונאית",3.6,3.8
5/2/2013,"תפוא""ד אדום באריזה קמעונאית איכות מעולה",4.2,4.4
5/2/2013,גזר בשקים,2,2.2
5/2/2013,גזר באריזה קמעונאית,2,2.4
5/2/2013,בצל אדום,6,6.5
5/2/2013,בצל בית אלפא,4,4.4
5/2/2013,שום,14,16
5/2/2013,פלפל קליפורני,5.8,6.2
5/2/2013,פלפל בהיר,7.4,7.8
5/2/2013,פלפל אדום איכות מעולה,6.6,7
5/2/2013,פלפל צהוב חממה,6.2,6.6
5/2/2013,פלפל כתום,6.4,6.8
5/2/2013,פלפל חריף,3.6,4
5/2/2013,חצילים,3,3.5
5/2/2013,חציל חממה ,5,5.5
5/2/2013,מלפפון חממה ,5.3,
5/2/2013,כרוב לבן,2.4,
5/2/2013,כרוב אדום,3.6,
5/2/2013,שומר,3,3.2
5/2/2013,כרובית,2.4,2.8
5/2/2013,קישואים,5.2,5.5
5/2/2013,חסה 8 יחידות,26,28
5/2/2013,מילון גליה מעולה,8.8,9
5/2/2013,צנון,2.8,3.2
5/2/2013,סלק,4.2,
5/2/2013,לפת איכות מעולה,3.6,4
5/2/2013,דלעת,3.6,3.8
5/2/2013,דלורית,4.2,4.6
5/2/2013,בטטות,5,5.5
5/2/2013,בטטות איכות מעולה,8.4,8.8
5/2/2013,ברוקולי באריזה קמעונאית,6.4,
5/2/2013,קולורבי,6.5,6.8
5/2/2013,שעועית ירוקה,12,14
5/2/2013,לוף,11,
5/2/2013,בצל ירוק,8,8.4
5/2/2013,תירס באריזה קמעונאית,8,8.2
5/2/2013,ארטישוק,11,
4/2/2013,עגבניות חממה ,3,3.5
4/2/2013,עגבניות באשכולות ,3.2,3.6
4/2/2013,עגבניות שרי באשכולות,7,8
4/2/2013,"תפוא""ד שקים",2.7,2.9
4/2/2013,"תפוא""ד באריזה קמעונאית",3.1,3.3
4/2/2013,"תפוא""ד באריזה קמעונאית לבן איכות מעולה",3.7,3.9
4/2/2013,"תפוא""ד אדום בשקים",3.2,3.4
4/2/2013,"תפוא""ד אדום באריזה קמעונאית",3.6,3.8
4/2/2013,"תפוא""ד אדום באריזה קמעונאית איכות מעולה",4.2,4.4
4/2/2013,גזר בשקים,2,2.2
4/2/2013,גזר באריזה קמעונאית,2,2.4
4/2/2013,בצל אדום,6,6.5
4/2/2013,בצל בית אלפא,4,4.4
4/2/2013,שום,14,16
4/2/2013,פלפל קליפורני,5.8,6.2
4/2/2013,פלפל בהיר,7.4,7.8
4/2/2013,פלפל אדום איכות מעולה,6.8,7.2
4/2/2013,פלפל צהוב חממה,6.2,6.6
4/2/2013,פלפל כתום,6.4,6.8
4/2/2013,פלפל חריף,3.8,4
4/2/2013,חצילים,3.5,4
4/2/2013,חציל חממה ,5.5,6
4/2/2013,מלפפון חממה ,5,
4/2/2013,כרוב לבן,2.6,
4/2/2013,כרוב אדום,4,
4/2/2013,שומר,3.4,3.6
4/2/2013,כרובית,2.4,2.8
4/2/2013,קישואים,5.2,5.5
4/2/2013,חסה 8 יחידות,26,28
4/2/2013,מילון גליה מעולה,8.8,9
4/2/2013,צנון,2.8,3.2
4/2/2013,סלק,4.2,
4/2/2013,לפת איכות מעולה,3.6,4
4/2/2013,דלעת,3.6,3.8
4/2/2013,דלורית,4.2,4.6
4/2/2013,בטטות,5,5.5
4/2/2013,בטטות איכות מעולה,8.4,8.8
4/2/2013,ברוקולי באריזה קמעונאית,7,
4/2/2013,קולורבי,7,7.5
4/2/2013,שעועית ירוקה,12,14
4/2/2013,לוף,11,
4/2/2013,בצל ירוק,8.5,9
4/2/2013,תירס באריזה קמעונאית,8,8.2
4/2/2013,ארטישוק,11,
3/2/2013,עגבניות חממה ,3.2,3.5
3/2/2013,עגבניות באשכולות ,3.6,4
3/2/2013,עגבניות שרי באשכולות,8,8.5
3/2/2013,"תפוא""ד שקים",2.7,2.9
3/2/2013,"תפוא""ד באריזה קמעונאית",3.1,3.3
3/2/2013,"תפוא""ד באריזה קמעונאית לבן איכות מעולה",3.7,3.9
3/2/2013,"תפוא""ד אדום בשקים",3.2,3.4
3/2/2013,"תפוא""ד אדום באריזה קמעונאית",3.6,3.8
3/2/2013,"תפוא""ד אדום באריזה קמעונאית איכות מעולה",4.2,4.4
3/2/2013,גזר בשקים,2,2.2
3/2/2013,גזר באריזה קמעונאית,2.2,2.4
3/2/2013,בצל אדום,6,6.5
3/2/2013,בצל בית אלפא,4,4.4
3/2/2013,שום,14,16
3/2/2013,פלפל קליפורני,5,5.5
3/2/2013,פלפל בהיר,7.2,7.5
3/2/2013,פלפל אדום איכות מעולה,6.6,7
3/2/2013,פלפל צהוב חממה,6.6,7
3/2/2013,פלפל כתום,7,7.5
3/2/2013,פלפל חריף,3.8,4
3/2/2013,חצילים,3.5,4
3/2/2013,חציל חממה ,6.2,6.6
3/2/2013,מלפפון חממה ,4.8,
3/2/2013,כרוב לבן,2.6,
3/2/2013,כרוב אדום,4,
3/2/2013,שומר,4,4.5
3/2/2013,כרובית,2.4,2.8
3/2/2013,קישואים,5.2,5.5
3/2/2013,חסה 8 יחידות,26,28
3/2/2013,מילון גליה מעולה,8.5,9
3/2/2013,צנון,2.8,3.2
3/2/2013,סלק,4.2,
3/2/2013,לפת איכות מעולה,3.6,4
3/2/2013,דלעת,3.6,3.8
3/2/2013,דלורית,3.8,4
3/2/2013,בטטות,5,5.5
3/2/2013,בטטות איכות מעולה,8.4,8.8
3/2/2013,ברוקולי באריזה קמעונאית,7,
3/2/2013,קולורבי,7,7.5
3/2/2013,שעועית ירוקה,12,14
3/2/2013,לוף,11,
3/2/2013,בצל ירוק,9,10
3/2/2013,תירס באריזה קמעונאית,8,8.2
3/2/2013,ארטישוק,11.5,
31/1/2013,עגבניות חממה ,3.4,3.8
31/1/2013,עגבניות באשכולות ,4.2,4.6
31/1/2013,עגבניות שרי באשכולות,9,9.5
31/1/2013,"תפוא""ד שקים",2.7,2.9
31/1/2013,"תפוא""ד באריזה קמעונאית",3.1,3.3
31/1/2013,"תפוא""ד באריזה קמעונאית לבן איכות מעולה",3.7,3.9
31/1/2013,"תפוא""ד אדום בשקים",3.2,3.4
31/1/2013,"תפוא""ד אדום באריזה קמעונאית",3.6,3.8
31/1/2013,"תפוא""ד אדום באריזה קמעונאית איכות מעולה",4.2,4.4
31/1/2013,גזר בשקים,2,2.2
31/1/2013,גזר באריזה קמעונאית,2.2,2.4
31/1/2013,בצל אדום,6,6.5
31/1/2013,בצל בית אלפא,3.8,4.2
31/1/2013,שום,15,16
31/1/2013,פלפל קליפורני,4.6,5
31/1/2013,פלפל בהיר,5.5,6
31/1/2013,פלפל אדום איכות מעולה,6,6.5
31/1/2013,פלפל צהוב חממה,6.6,7
31/1/2013,פלפל כתום,7,7.5
31/1/2013,פלפל חריף,3.6,4
31/1/2013,חצילים,3.5,4
31/1/2013,חציל חממה ,6.2,6.6
31/1/2013,מלפפון חממה ,4,
31/1/2013,כרוב לבן,2.6,
31/1/2013,כרוב אדום,4,
31/1/2013,שומר,4.4,4.8
31/1/2013,כרובית,2.4,2.8
31/1/2013,קישואים,5.8,6.2
31/1/2013,חסה 8 יחידות,25,26
31/1/2013,מילון גליה מעולה,8,8.5
31/1/2013,צנון,2.8,3.2
31/1/2013,סלק,3.8,
31/1/2013,לפת איכות מעולה,3.6,4
31/1/2013,דלעת,3.6,3.8
31/1/2013,דלורית,3.8,4
31/1/2013,בטטות,4.8,5
31/1/2013,בטטות איכות מעולה,8,8.5
31/1/2013,ברוקולי באריזה קמעונאית,7,
31/1/2013,קולורבי,6.5,7
31/1/2013,שעועית ירוקה,12,14
31/1/2013,לוף,11,
31/1/2013,בצל ירוק,8.5,9
31/1/2013,תירס באריזה קמעונאית,8,8.2
31/1/2013,ארטישוק,11.5,
30/1/2013,עגבניות חממה ,3.8,4.2
30/1/2013,עגבניות באשכולות ,4.4,4.8
30/1/2013,עגבניות שרי באשכולות,10,10.5
30/1/2013,"תפוא""ד שקים",2.7,2.9
30/1/2013,"תפוא""ד באריזה קמעונאית",3.1,3.3
30/1/2013,"תפוא""ד באריזה קמעונאית לבן איכות מעולה",3.7,3.9
30/1/2013,"תפוא""ד אדום בשקים",3.2,3.4
30/1/2013,"תפוא""ד אדום באריזה קמעונאית",3.6,3.8
30/1/2013,"תפוא""ד אדום באריזה קמעונאית איכות מעולה",4.2,4.4
30/1/2013,גזר בשקים,2,2.2
30/1/2013,גזר באריזה קמעונאית,2.2,2.4
30/1/2013,בצל אדום,6,6.5
30/1/2013,בצל בית אלפא,3.8,4.2
30/1/2013,שום,15,16
30/1/2013,פלפל קליפורני,4.6,5
30/1/2013,פלפל בהיר,5.5,6
30/1/2013,פלפל אדום איכות מעולה,6,6.5
30/1/2013,פלפל צהוב חממה,6.6,7
30/1/2013,פלפל כתום,7,7.5
30/1/2013,פלפל חריף,3.6,4
30/1/2013,חצילים,4,4.5
30/1/2013,חציל חממה ,6.8,7
30/1/2013,מלפפון חממה ,4,
30/1/2013,כרוב לבן,2.4,
30/1/2013,כרוב אדום,4,
30/1/2013,שומר,3.3,3.5
30/1/2013,כרובית,2,2.4
30/1/2013,קישואים,6.5,7
30/1/2013,חסה 8 יחידות,25,26
30/1/2013,מילון גליה מעולה,8,8.5
30/1/2013,צנון,2.8,3.2
30/1/2013,סלק,3.6,
30/1/2013,לפת איכות מעולה,3.4,3.6
30/1/2013,דלעת,3.6,3.8
30/1/2013,דלורית,3.8,4
30/1/2013,בטטות,4.8,5
30/1/2013,בטטות איכות מעולה,8,8.5
30/1/2013,ברוקולי באריזה קמעונאית,7,
30/1/2013,קולורבי,6,6.5
30/1/2013,שעועית ירוקה,12,14
30/1/2013,לוף,11,
30/1/2013,בצל ירוק,7,7.5
30/1/2013,תירס באריזה קמעונאית,8,8.2
30/1/2013,ארטישוק,11.5,
29/1/2013,עגבניות חממה ,4.2,4.6
29/1/2013,עגבניות באשכולות ,4.4,4.8
29/1/2013,עגבניות שרי באשכולות,11,11.5
29/1/2013,"תפוא""ד שקים",2.7,2.9
29/1/2013,"תפוא""ד באריזה קמעונאית",3.1,3.3
29/1/2013,"תפוא""ד באריזה קמעונאית לבן איכות מעולה",3.7,3.9
29/1/2013,"תפוא""ד אדום בשקים",3.2,3.4
29/1/2013,"תפוא""ד אדום באריזה קמעונאית",3.6,3.8
29/1/2013,"תפוא""ד אדום באריזה קמעונאית איכות מעולה",4.2,4.4
29/1/2013,גזר בשקים,2,2.2
29/1/2013,גזר באריזה קמעונאית,2.2,2.4
29/1/2013,בצל אדום,6,6.2
29/1/2013,בצל בית אלפא,3.8,4.2
29/1/2013,שום,15,16
29/1/2013,פלפל קליפורני,4.6,5
29/1/2013,פלפל בהיר,5,5.4
29/1/2013,פלפל אדום איכות מעולה,6,6.5
29/1/2013,פלפל צהוב חממה,7,7.5
29/1/2013,פלפל כתום,7,7.5
29/1/2013,פלפל חריף,3.4,3.8
29/1/2013,חצילים,4.5,5
29/1/2013,חציל חממה ,7.6,8
29/1/2013,מלפפון חממה ,3.5,
29/1/2013,כרוב לבן,2,
29/1/2013,כרוב אדום,3.7,
29/1/2013,שומר,3,3.2
29/1/2013,כרובית,2,2.4
29/1/2013,קישואים,7.5,8
29/1/2013,חסה 8 יחידות,25,26
29/1/2013,מילון גליה מעולה,8,8.5
29/1/2013,צנון,2.8,3.2
29/1/2013,סלק,3.5,
29/1/2013,לפת איכות מעולה,3.2,3.5
29/1/2013,דלעת,3.6,3.8
29/1/2013,דלורית,3.8,4
29/1/2013,בטטות,4.8,5
29/1/2013,בטטות איכות מעולה,8,8.5
29/1/2013,ברוקולי באריזה קמעונאית,8,
29/1/2013,קולורבי,5.7,6
29/1/2013,שעועית ירוקה,12,14
29/1/2013,לוף,12,
29/1/2013,בצל ירוק,6,6.5
29/1/2013,תירס באריזה קמעונאית,8,8.2
29/1/2013,ארטישוק,12.5,
28/1/2013,עגבניות חממה ,4.2,4.6
28/1/2013,עגבניות באשכולות ,4.4,4.8
28/1/2013,עגבניות שרי באשכולות,11,11.5
28/1/2013,"תפוא""ד שקים",2.7,2.9
28/1/2013,"תפוא""ד באריזה קמעונאית",3.1,3.3
28/1/2013,"תפוא""ד באריזה קמעונאית לבן איכות מעולה",3.7,3.9
28/1/2013,"תפוא""ד אדום בשקים",3.2,3.4
28/1/2013,"תפוא""ד אדום באריזה קמעונאית",3.6,3.8
28/1/2013,"תפוא""ד אדום באריזה קמעונאית איכות מעולה",4.2,4.4
28/1/2013,גזר בשקים,2,2.2
28/1/2013,גזר באריזה קמעונאית,2.2,2.4
28/1/2013,בצל אדום,6,6.2
28/1/2013,בצל בית אלפא,3.8,4.2
28/1/2013,שום,15,16
28/1/2013,פלפל קליפורני,4.6,5
28/1/2013,פלפל בהיר,4.8,5.2
28/1/2013,פלפל אדום איכות מעולה,6,6.5
28/1/2013,פלפל צהוב חממה,7,7.5
28/1/2013,פלפל כתום,7,7.5
28/1/2013,פלפל חריף,3.2,3.5
28/1/2013,חצילים,4.5,5
28/1/2013,חציל חממה ,8.2,8.5
28/1/2013,מלפפון חממה ,2.8,
28/1/2013,כרוב לבן,2,
28/1/2013,כרוב אדום,3.5,
28/1/2013,שומר,2.8,3.2
28/1/2013,כרובית,2.4,2.8
28/1/2013,קישואים,5.2,5.5
28/1/2013,חסה 8 יחידות,25,26
28/1/2013,מילון גליה מעולה,8,8.5
28/1/2013,צנון,2.8,3.2
28/1/2013,סלק,3.5,
28/1/2013,לפת איכות מעולה,3.2,3.5
28/1/2013,דלעת,3.6,3.8
28/1/2013,דלורית,3.8,4
28/1/2013,בטטות,4.8,5
28/1/2013,בטטות איכות מעולה,8,8.5
28/1/2013,ברוקולי באריזה קמעונאית,8,
28/1/2013,קולורבי,5.5,6
28/1/2013,שעועית ירוקה,12,14
28/1/2013,לוף,12,
28/1/2013,בצל ירוק,6,6.5
28/1/2013,תירס באריזה קמעונאית,8,8.2
28/1/2013,ארטישוק,13.5,
27/1/2013,עגבניות חממה ,4.2,4.6
27/1/2013,עגבניות באשכולות ,4.4,4.8
27/1/2013,עגבניות שרי באשכולות,11,11.5
27/1/2013,"תפוא""ד שקים",2.7,2.9
27/1/2013,"תפוא""ד באריזה קמעונאית",3.1,3.3
27/1/2013,"תפוא""ד באריזה קמעונאית לבן איכות מעולה",3.7,3.9
27/1/2013,"תפוא""ד אדום בשקים",3.2,3.4
27/1/2013,"תפוא""ד אדום באריזה קמעונאית",3.6,3.8
27/1/2013,"תפוא""ד אדום באריזה קמעונאית איכות מעולה",4.2,4.4
27/1/2013,גזר בשקים,2,2.2
27/1/2013,גזר באריזה קמעונאית,2.2,2.4
27/1/2013,בצל אדום,6,6.2
27/1/2013,בצל בית אלפא,3.8,4.2
27/1/2013,שום,15,16
27/1/2013,פלפל קליפורני,4.6,5
27/1/2013,פלפל בהיר,4.6,5
27/1/2013,פלפל אדום איכות מעולה,5.6,6
27/1/2013,פלפל צהוב חממה,6.8,7.2
27/1/2013,פלפל כתום,6.8,7.2
27/1/2013,פלפל חריף,3.2,3.5
27/1/2013,חצילים,3.8,4.2
27/1/2013,חציל חממה ,8.2,8.5
27/1/2013,מלפפון חממה ,2.5,
27/1/2013,כרוב לבן,2,
27/1/2013,כרוב אדום,3.5,
27/1/2013,שומר,3.2,3.5
27/1/2013,כרובית,2.4,2.8
27/1/2013,קישואים,4.6,5
27/1/2013,חסה 8 יחידות,25,26
27/1/2013,מילון גליה מעולה,8,8.5
27/1/2013,צנון,2.8,3.2
27/1/2013,סלק,3.2,
27/1/2013,לפת איכות מעולה,3,3.5
27/1/2013,דלעת,3.5,3.8
27/1/2013,דלורית,3.8,4
27/1/2013,בטטות,4.8,5
27/1/2013,בטטות איכות מעולה,8,8.5
27/1/2013,ברוקולי באריזה קמעונאית,8,
27/1/2013,קולורבי,5.4,5.6
27/1/2013,שעועית ירוקה,12,14
27/1/2013,לוף,12,
27/1/2013,בצל ירוק,6,6.5
27/1/2013,תירס באריזה קמעונאית,8,8.2
27/1/2013,ארטישוק,14,
24/1/2013,עגבניות חממה ,3.4,3.8
24/1/2013,עגבניות באשכולות ,4.4,4.8
24/1/2013,עגבניות שרי באשכולות,11,11.5
24/1/2013,"תפוא""ד שקים",3.2,3.4
24/1/2013,"תפוא""ד באריזה קמעונאית",3.6,3.8
24/1/2013,"תפוא""ד באריזה קמעונאית לבן איכות מעולה",4.2,4.4
24/1/2013,"תפוא""ד אדום בשקים",3.2,3.4
24/1/2013,"תפוא""ד אדום באריזה קמעונאית",3.6,3.8
24/1/2013,"תפוא""ד אדום באריזה קמעונאית איכות מעולה",4.2,4.4
24/1/2013,גזר בשקים,2,2.2
